delta,noise_sigma,seed,gwr_bandwidth,mgwr_bw_intercept,mgwr_bw_x1,mgwr_bw_x2,mgwr_bw_x3,mgwr_error,initial_ari,refined_ari,initial_boundary_f1,refined_boundary_f1,initial_boundary_edges,refined_boundary_edges,refinement_iterations,refinement_stop,gwr_fit_rmse,mgwr_fit_rmse,grgwr_fit_rmse,oracle_fit_rmse,gwr_coef_rmse,mgwr_coef_rmse,grgwr_coef_rmse,oracle_coef_rmse,gwr_jump_ratio,mgwr_jump_ratio,grgwr_jump_ratio,oracle_jump_ratio,gr_minus_gwr_fit_rmse,gr_minus_mgwr_fit_rmse,gr_minus_gwr_coef_rmse,gr_minus_mgwr_coef_rmse,gr_fit_better_than_gwr,gr_fit_better_than_mgwr,gr_coef_better_than_gwr,gr_coef_better_than_mgwr,runtime_gwr_seconds,runtime_gr_after_pilot_seconds,runtime_gr_total_seconds,runtime_mgwr_seconds,runtime_oracle_seconds,scenario,source_file
0.5,0.75,20300005,264,624.0,115.0,226.0,100.0,,0.8624547088517106,0.8877674617834488,0.4033613445378151,0.5446808510638298,125,122,2,no_label_changes,0.6473124888351578,0.6210001963846011,0.6227246957250082,0.6244165028160555,0.1354622068874172,0.1297534047454682,0.0904595759539495,0.0340257290574026,0.0983313234893299,0.1242133087908889,0.5623217266990241,0.95967290288173,-0.0245877931101495,0.001724499340407,-0.0450026309334677,-0.0392938287915187,1,0,1,1,1.4457812150000109,0.3824288229999979,1.8282100380000088,24.836645866,0.0715027710000129,weak,mc_weak_chunk00.csv
0.5,0.75,20300006,204,624.0,114.0,204.0,203.0,,0.7424761545408959,0.799292295812719,0.3397683397683397,0.5427509293680297,146,156,7,no_label_changes,0.6853965294606378,0.6810452029296478,0.665791922870206,0.671084290967433,0.1336037416296636,0.131656904629277,0.1111059899825507,0.0524971525175358,0.1181233277310928,0.1280632254087884,0.6002540529438393,0.9847018185223418,-0.0196046065904317,-0.0152532800594417,-0.0224977516471128,-0.0205509146467262,1,1,1,1,1.431591664000024,1.0879217929999925,2.5195134570000164,18.57602537300002,0.0710721020000164,weak,mc_weak_chunk00.csv
0.5,0.75,20300007,152,120.0,101.0,217.0,169.0,,0.8829560124888997,0.8888819255535116,0.3788546255506608,0.4786324786324786,114,121,3,no_label_changes,0.659237507384172,0.6510671326646842,0.660347348938506,0.6571216769697452,0.1277920211167619,0.1261442373171621,0.1042732799330359,0.0541368924079832,0.1416332482501102,0.1529298129354351,0.5476630165798898,1.0254395816556925,0.001109841554334,0.0092802162738218,-0.0235187411837259,-0.0218709573841262,0,0,1,1,1.467523669000002,0.4957929779999972,1.9633166469999992,18.85409819099999,0.0708701220000023,weak,mc_weak_chunk00.csv
0.5,0.75,20300008,216,624.0,125.0,182.0,177.0,,0.7174073162203715,0.7473584943941258,0.1415929203539823,0.1746724890829694,113,116,4,no_label_changes,0.6345812059470198,0.6282853572314862,0.6209309407860636,0.6155556290652627,0.122024947464196,0.1181327963107459,0.1398135456939768,0.0376724587974878,0.1231005263392111,0.1427074134336767,0.2258080351740375,1.0558019764925923,-0.0136502651609562,-0.0073544164454225,0.0177885982297807,0.0216807493832308,1,1,0,0,1.434946109000009,0.6096962199999894,2.0446423289999984,19.28475525699997,0.0714138509999884,weak,mc_weak_chunk00.csv
0.5,0.75,20300009,174,294.0,111.0,151.0,163.0,,0.747994868063611,0.8277819750355024,0.2066115702479339,0.3884297520661157,129,129,6,no_label_changes,0.6594072627745247,0.6519358979858416,0.6678092407611135,0.66538914307887,0.1397264720320265,0.1394037260840604,0.1316672361251549,0.0604983466297431,0.1065088219382303,0.120831692140785,0.376149297550444,0.8769792122011714,0.0084019779865888,0.0158733427752718,-0.0080592359068715,-0.0077364899589054,0,0,1,1,1.5943212980000112,0.9977368429999842,2.5920581409999954,19.547076238999978,0.0714390370000046,weak,mc_weak_chunk00.csv
0.5,0.75,20300010,231,624.0,85.0,155.0,248.0,,0.6835988645885772,0.7623419242443864,0.0634920634920634,0.3052208835341365,139,136,3,no_label_changes,0.6800531514138368,0.6619619939643054,0.6655609940580722,0.6727059834053917,0.151647523352704,0.1523471923934312,0.1470467356698746,0.0697933441958799,0.0874557518079739,0.1079844501052577,0.323870333066707,0.8375395590211989,-0.0144921573557645,0.0035990000937667,-0.0046007876828294,-0.0053004567235566,1,0,1,1,2.680779844,0.4610800530000176,3.1418598970000176,16.685002357000002,0.0546126449999917,weak,mc_weak_chunk01.csv
0.5,0.75,20300011,176,414.0,174.0,107.0,225.0,,0.7771488854767307,0.8814604692546051,0.3333333333333333,0.6183206106870228,151,149,5,no_label_changes,0.6111197782379689,0.6104310220647019,0.5974920673432863,0.5959718454232928,0.1109636736375528,0.1118603217140492,0.0940890620749454,0.0517009104255857,0.1367654792921253,0.1467116489543151,0.727409580122506,1.1269221296848062,-0.0136277108946826,-0.0129389547214155,-0.0168746115626074,-0.0177712596391037,1,1,1,1,1.244804252999984,0.6149785839999709,1.8597828369999547,16.187083847999986,0.0548193460000447,weak,mc_weak_chunk01.csv
0.5,0.75,20300012,153,623.0,54.0,149.0,163.0,,0.5502744958779895,0.6145037714861975,0.0,0.1216730038022813,149,150,3,no_label_changes,0.64967832437398,0.6296669710346133,0.6598926988257899,0.6579089122700307,0.1307957656198498,0.1439740392780216,0.1604447650763371,0.0484873369877578,0.1494491472580308,0.197215889132755,0.1611132597311259,1.010713608701295,0.0102143744518099,0.0302257277911766,0.0296489994564872,0.0164707257983154,0,0,0,0,1.3018573200000103,0.4554567399999882,1.7573140599999988,16.15433896999997,0.0566799360000231,weak,mc_weak_chunk01.csv
0.5,0.75,20300013,177,420.0,185.0,185.0,172.0,,0.7851614601633962,0.7924142709531818,0.1244444444444444,0.2105263157894736,112,115,3,no_label_changes,0.6370037460009141,0.6430891418876064,0.6404609557917645,0.6281130564029548,0.1253711182826795,0.1293987440761642,0.1354177413641759,0.0506867645266458,0.1369726897646749,0.1321628912689082,0.2552454598572818,1.02971471181604,0.0034572097908504,-0.0026281860958418,0.0100466230814963,0.0060189972880116,0,1,0,0,1.4195108900000264,0.3958890129999872,1.8153999030000136,16.475580495999964,0.056545390999986,weak,mc_weak_chunk01.csv
0.5,0.75,20300014,250,589.0,172.0,244.0,171.0,,0.7772991443398607,0.8931889837247232,0.0704845814977973,0.4730290456431535,114,128,4,no_label_changes,0.647640615750043,0.6423144213034013,0.6184800184019262,0.6288694627382992,0.1363465768127431,0.1376014349915101,0.1058603391218879,0.0469282567985559,0.1009342571145102,0.1008420606567983,0.5191427103607468,0.9761233056726282,-0.0291605973481167,-0.023834402901475,-0.0304862376908552,-0.0317410958696222,1,1,1,1,1.3501468260000138,0.5527891990000171,1.902936025000031,17.029839995999964,0.054336907999982,weak,mc_weak_chunk01.csv
0.5,0.75,20300015,257,624.0,241.0,262.0,191.0,,0.7583810678792549,0.7814509434650229,0.0701754385964912,0.2403433476394849,115,120,2,no_label_changes,0.6382202780511487,0.6406141690040994,0.6306681615534468,0.6198035054180463,0.1486223084719513,0.149050109985095,0.1379043702945969,0.0573537481257166,0.0931110868784193,0.0895101707153622,0.2174495133919408,0.9215863267313816,-0.0075521164977018,-0.0099460074506525,-0.0107179381773543,-0.011145739690498,1,1,1,1,1.254515017000017,0.3024019780000344,1.5569169950000514,16.425467497,0.0576619060000211,weak,mc_weak_chunk01.csv
0.5,0.75,20300016,192,624.0,147.0,109.0,186.0,,0.7623284769150942,0.8441816777811944,0.152,0.3404255319148935,137,122,3,no_label_changes,0.6480779240560203,0.6388041076209079,0.6368350005173536,0.6409217490128507,0.1429307811372504,0.146171008429463,0.1353864675412743,0.0661283579677934,0.1223880818347313,0.1394746187306431,0.3733114555566694,1.0113915834541305,-0.0112429235386666,-0.0019691071035542,-0.007544313595976,-0.0107845408881886,1,1,1,1,1.292919721999965,0.4127403030000209,1.705660024999986,16.27938802,0.0562565170000084,weak,mc_weak_chunk01.csv
0.5,0.75,20300017,209,623.0,140.0,231.0,230.0,,0.6229932966151572,0.7246639855425306,0.1195219123505976,0.0816326530612244,138,132,3,no_label_changes,0.6323659839044667,0.633935876898644,0.6334953716968645,0.6165032192103077,0.1249592494668471,0.1223212303310971,0.1586327981927197,0.0571294250834609,0.1300595164621608,0.1306060165048882,0.0966126130112705,1.077844677555938,0.0011293877923977,-0.0004405052017794,0.0336735487258726,0.0363115678616226,0,1,0,0,1.4144041690000222,0.4158066199999553,1.8302107889999772,16.627737464999996,0.0549279659999797,weak,mc_weak_chunk01.csv
0.5,0.75,20300018,185,621.0,169.0,241.0,137.0,,0.7917519193917981,0.8982387894322799,0.346774193548387,0.5493562231759658,135,120,10,no_label_changes,0.6643271048571544,0.6676313196313585,0.6553869233137999,0.6635265939381233,0.1353666191224806,0.1358614490664886,0.1011712226775966,0.0540212385337235,0.1171329906111497,0.1160346585367622,0.672686166480953,1.0723477074604613,-0.0089401815433545,-0.0122443963175585,-0.034195396444884,-0.0346902263888919,1,1,1,1,1.3051979979999828,1.0850784639999915,2.3902764619999743,16.451768396000034,0.0544493080000165,weak,mc_weak_chunk01.csv
0.5,0.75,20300019,177,624.0,72.0,213.0,261.0,,0.7146927758826452,0.7868756686307711,0.0176211453744493,0.5493562231759658,114,120,6,no_label_changes,0.6801084160250565,0.6686408190035892,0.6729728383296277,0.6637093991432796,0.1342799635622157,0.1323027551257404,0.1212848943308795,0.0581423964936497,0.1315041302297024,0.1487362405210493,0.6288006492842824,1.0381591365231244,-0.0071355776954287,0.0043320193260385,-0.0129950692313361,-0.0110178607948608,1,0,1,1,1.3850460150000004,0.6825394159999973,2.0675854309999977,16.540952749999974,0.054125316000011,weak,mc_weak_chunk01.csv
0.5,0.75,20300020,169,622.0,167.0,157.0,111.0,,0.6043425689002884,0.6138851711800346,0.2014388489208633,0.2327272727272727,165,162,2,no_label_changes,0.639848900825818,0.6385889747179289,0.6475123852072492,0.6366434591874246,0.1269613289465175,0.1300890888126996,0.1387678365995474,0.0507645224385309,0.1299526823227224,0.1343414040502426,0.2628076546800409,0.9208598585364922,0.0076634843814311,0.0089234104893203,0.0118065076530299,0.0086787477868478,0,0,0,0,2.907659970999987,0.4413737179999657,3.349033688999953,23.97483602700004,0.0757084610000333,weak,mc_weak_chunk02.csv
0.5,0.75,20300021,177,207.0,89.0,261.0,232.0,,0.7614175408838887,0.8623594938491231,0.0524017467248908,0.4609053497942387,116,130,5,no_label_changes,0.6704251198565159,0.6665171492568146,0.6490845374375507,0.6581207196228372,0.1340638185591889,0.1374789868273935,0.1205464976056925,0.0539086866952732,0.1230639248377486,0.1384491013336486,0.4914799182896091,0.9644283306665032,-0.0213405824189651,-0.0174326118192639,-0.0135173209534964,-0.0169324892217009,1,1,1,1,1.5302236869999888,0.7686491219999994,2.298872808999988,24.454810856999984,0.0695460169999933,weak,mc_weak_chunk02.csv
0.5,0.75,20300022,172,617.0,185.0,170.0,135.0,,0.8242778157715792,0.8188072191544913,0.3829787234042554,0.3333333333333333,122,127,3,no_label_changes,0.6387428777971605,0.6406927294875271,0.6307621049819234,0.6407589467100393,0.1192626674651173,0.118493789833629,0.1292598473203532,0.0497871866323336,0.1553747570593819,0.1532984407997503,0.4225732749910795,1.0914639803448825,-0.0079807728152371,-0.0099306245056036,0.0099971798552358,0.0107660574867242,1,1,0,0,1.3966723309999909,0.5007829700000457,1.8974553010000363,17.86621102600003,0.0692092240000192,weak,mc_weak_chunk02.csv
0.5,0.75,20300023,213,377.0,85.0,184.0,198.0,,0.8223904384395821,0.8624433174973739,0.4051724137931034,0.4915254237288136,119,123,2,global_objective_guard_rejected_sweep,0.6624748045268098,0.6499968529098192,0.6545900018987741,0.6496654011080141,0.1182398493357936,0.1147856886675867,0.1190104509923843,0.0431212519209703,0.1343096644408942,0.1552899898934129,0.5255975228789497,1.0177296100461846,-0.0078848026280357,0.0045931489889549,0.0007706016565907,0.0042247623247976,1,0,0,0,1.39719020900003,0.4450080240000034,1.8421982330000333,17.84004694800001,0.069415374000016,weak,mc_weak_chunk02.csv
0.5,0.75,20300024,216,620.0,89.0,172.0,262.0,,0.7995452319352634,0.8886107271430175,0.079646017699115,0.4340425531914894,113,122,5,no_label_changes,0.6703680300631216,0.6555970855049665,0.6508959211384445,0.6582150705543844,0.1370029543068423,0.134332728472089,0.0992466361264288,0.053970618317583,0.105231367016783,0.1418129770183628,0.4896676072061146,0.9334625234526134,-0.0194721089246771,-0.004701164366522,-0.0377563181804134,-0.0350860923456602,1,1,1,1,1.3912969419999968,0.7266679340000337,2.1179648760000305,18.567473465000035,0.0684522669999978,weak,mc_weak_chunk02.csv
0.5,0.75,20300025,248,289.0,179.0,222.0,261.0,,0.4126294468903885,0.4403518301974526,0.0226415094339622,0.1212121212121212,152,151,2,no_label_changes,0.7176676853086923,0.7136815423958923,0.7168380864501733,0.7002108344698237,0.1683483933960815,0.1612971981573116,0.1907090359494226,0.0871886629157412,0.0888606833961898,0.1006999530123358,0.139316226641706,0.995253327507479,-0.0008295988585189,0.003156544054281,0.0223606425533411,0.029411837792111,1,0,0,0,1.3842108900000198,0.4251912860000288,1.8094021760000487,18.031961878999997,0.0715076660000022,weak,mc_weak_chunk02.csv
0.5,0.75,20300026,207,574.0,81.0,211.0,170.0,,0.5887308520926454,0.664725161648154,0.0,0.2713178294573644,143,145,6,no_label_changes,0.6605642759513631,0.6416250893621139,0.6540217816615258,0.6457827001081096,0.1347995815556253,0.1335655418140332,0.132450537042772,0.0340200035218134,0.1134144592599953,0.153761564799021,0.3290485794016626,0.9514767744513524,-0.0065424942898373,0.0123966922994118,-0.0023490445128533,-0.0011150047712611,1,0,1,1,1.4888869440000008,0.9429171710000332,2.431804115000034,18.05857757700005,0.0686682850000011,weak,mc_weak_chunk02.csv
0.5,0.75,20300027,248,623.0,51.0,232.0,291.0,,0.8242704099464023,0.8281819204871876,0.3247863247863248,0.3596491228070175,121,115,3,no_label_changes,0.6528109489543098,0.6213770385957329,0.6366147934230272,0.6365009956689894,0.1410706133903242,0.1427802155527542,0.1202285378882844,0.054409606693654,0.0959568393259212,0.171360455501072,0.4074960215519798,0.9394385349455772,-0.0161961555312826,0.0152377548272942,-0.0208420755020397,-0.0225516776644697,1,0,1,1,1.4146762409999951,0.5320173520000253,1.9466935930000204,23.712004877000027,0.0693649620000087,weak,mc_weak_chunk02.csv
0.5,0.75,20300028,199,222.0,176.0,114.0,149.0,,0.8272074063225016,0.8490920217080095,0.5106382978723405,0.5541125541125541,122,118,1,no_label_changes,0.6668084890359325,0.6547453569768446,0.6504488428603773,0.6566145687021041,0.1342294055039602,0.1346032577779595,0.1053335634766052,0.056559205946822,0.1138875758187906,0.1330601226500158,0.6465223216758322,1.023856134749196,-0.0163596461755551,-0.0042965141164672,-0.0288958420273549,-0.0292696943013542,1,1,1,1,1.4985809209999843,0.325210826999978,1.8237917479999624,18.27276573900002,0.0706843180000191,weak,mc_weak_chunk02.csv
0.5,0.75,20300029,146,135.0,88.0,219.0,155.0,,0.8809074623632437,0.909474657235475,0.4568965517241379,0.4827586206896552,119,119,2,no_label_changes,0.6913527133240124,0.685007584648578,0.692505378558923,0.6981665282331043,0.1330737853304548,0.1335375065401746,0.1057437563023123,0.0633244921799174,0.1416934491796876,0.1483212341178192,0.4788104349307637,0.9534747014352308,0.0011526652349106,0.0074977939103449,-0.0273300290281425,-0.0277937502378623,0,0,1,1,1.5071182820000215,0.3725878430000193,1.879706125000041,24.119500309999975,0.0701957100000072,weak,mc_weak_chunk02.csv
0.5,0.75,20300030,213,624.0,76.0,98.0,76.0,,0.7852641212043717,0.8707341618421063,0.1422222222222222,0.4521739130434782,112,117,4,no_label_changes,0.6357936979585438,0.5943869047270535,0.6228815789851854,0.6227629306005401,0.1352679021877925,0.1425985100381054,0.1212919299725353,0.0598074736941251,0.1153283980595264,0.2012349002953092,0.4473312107145191,0.9746560758433016,-0.0129121189733584,0.0284946742581319,-0.0139759722152571,-0.02130658006557,1,0,1,1,2.576721701999986,0.5090175670000008,3.085739268999987,25.847190834000003,0.058814767000058,weak,mc_weak_chunk03.csv
0.5,0.75,20300031,137,624.0,89.0,249.0,202.0,,0.8612853677054211,0.9236197148376384,0.3999999999999999,0.6379310344827586,117,119,3,no_label_changes,0.6189326411883165,0.6276395920656535,0.616671333620944,0.6257808812070594,0.1219567438998587,0.1269562498389748,0.0884188087853616,0.0521674821214991,0.1687119554144577,0.1576032364504392,0.8025378382354321,1.1581060886975765,-0.0022613075673725,-0.0109682584447095,-0.0335379351144971,-0.0385374410536131,1,1,1,1,1.34585095500006,0.3974573099999361,1.743308264999996,21.568397142999856,0.0547494550000919,weak,mc_weak_chunk03.csv
0.5,0.75,20300032,179,624.0,137.0,160.0,139.0,,0.8431880144935147,0.8783888185416959,0.1716738197424892,0.3675213675213675,120,121,2,no_label_changes,0.6871314707591151,0.6869305812289053,0.6790341299851227,0.689271445800706,0.1209323236448669,0.1222747275850296,0.1086131522753082,0.0380638324133761,0.1439973929576964,0.148889722398174,0.4147385359246864,1.0070289675258417,-0.0080973407739923,-0.0078964512437825,-0.0123191713695587,-0.0136615753097214,1,1,1,1,1.3773120549999476,0.3027103239999178,1.6800223789998654,16.274215773999913,0.0598029180000594,weak,mc_weak_chunk03.csv
0.5,0.75,20300033,179,624.0,192.0,163.0,231.0,,0.8898740108282326,0.94470371322537,0.4155844155844155,0.7099567099567099,118,118,5,no_label_changes,0.665520430304658,0.6751587908054338,0.6629982405425576,0.668121878377281,0.1373734279795523,0.1391896370435029,0.1056506147609196,0.072447368892893,0.1319938873293446,0.1246889232575712,0.7150651328602767,0.9902889758781998,-0.0025221897621003,-0.0121605502628762,-0.0317228132186326,-0.0335390222825832,1,1,1,1,1.3754494850002177,0.5772511530001339,1.9527006380003515,16.376787295999975,0.0536529239998344,weak,mc_weak_chunk03.csv
0.5,0.75,20300034,132,237.0,169.0,196.0,70.0,,0.8260311665134891,0.8201898182585456,0.4291845493562232,0.3868312757201645,120,130,3,no_label_changes,0.6415952094181003,0.635375903645503,0.6557312031233952,0.6518061686427095,0.1228340090995313,0.1336708497609862,0.1280719266611353,0.0552273851557117,0.1751339671587977,0.1681304610239808,0.4353378801836312,1.0583818619618135,0.0141359937052948,0.0203552994778921,0.0052379175616039,-0.0055989230998509,0,0,0,1,1.2900125839998964,0.4444616579999092,1.7344742419998056,21.531827596999847,0.0540948380000827,weak,mc_weak_chunk03.csv
0.5,0.75,20300035,177,624.0,137.0,236.0,147.0,,0.5866343784830286,0.5981254634038253,0.2529644268774703,0.2480620155038759,140,145,2,no_label_changes,0.6591289370835887,0.6631295590108416,0.6639163107972896,0.64608397241735,0.133382609066214,0.1338268482082343,0.1519392742861846,0.0712573776551454,0.1326933163542451,0.1371509559892416,0.2575297688713546,1.059240497732188,0.0047873737137009,0.000786751786448,0.0185566652199706,0.0181124260779503,0,0,0,0,1.357192667999925,0.3362458049998622,1.6934384729997871,16.187188318999915,0.0544048849999398,weak,mc_weak_chunk03.csv
0.5,0.75,20300036,140,222.0,98.0,184.0,86.0,,0.6385105795158338,0.7159281561449464,0.1818181818181818,0.3895131086142323,151,154,3,no_label_changes,0.6067348521104835,0.5960925241478753,0.6180870963126062,0.6070108259245064,0.12484904097031,0.1288344817082158,0.1246121320576594,0.0665280214896771,0.1648328844870542,0.1776701818848483,0.4853926845080903,1.1135984057566986,0.0113522442021226,0.0219945721647308,-0.0002369089126506,-0.0042223496505564,0,0,1,1,1.270565624000028,0.4385234310000214,1.7090890550000497,16.319959657000027,0.0537416740000935,weak,mc_weak_chunk03.csv
0.5,0.75,20300037,216,527.0,176.0,201.0,296.0,,0.805798960722999,0.8664286086527747,0.1531914893617021,0.325,122,127,3,no_label_changes,0.6313326687642472,0.6355570212494921,0.6237005605003783,0.6225298003343577,0.1264383091532343,0.12990509646009,0.1176590468554122,0.0558016728669802,0.1174656985431603,0.1184287870069967,0.3658570139232112,1.0043971596217358,-0.0076321082638689,-0.0118564607491138,-0.0087792622978221,-0.0122460496046778,1,1,1,1,1.2619848299998466,0.402398465999795,1.6643832959996416,16.25348646800012,0.0538210289998914,weak,mc_weak_chunk03.csv
0.5,0.75,20300038,197,624.0,177.0,178.0,146.0,,0.7240886839018686,0.8071701140638077,0.1999999999999999,0.3135593220338983,117,123,6,no_label_changes,0.6493164306183296,0.6481049492152675,0.6340431251275489,0.6443823381781683,0.1287371210880818,0.1271524735434451,0.1309483510189784,0.05019300226826,0.1275353806558281,0.1355932952725606,0.3532158189375981,1.000662894376644,-0.0152733054907806,-0.0140618240877186,0.0022112299308965,0.0037958774755332,1,1,0,0,1.3567342339999868,0.7215628490000654,2.078297083000052,16.156730268000047,0.0541738429999441,weak,mc_weak_chunk03.csv
0.5,0.75,20300039,177,623.0,109.0,202.0,173.0,,0.5345324781297314,0.5734074053938734,0.0,0.0916030534351145,142,149,3,no_label_changes,0.6213205908705465,0.6228952862369915,0.6383487003410372,0.6219307538804473,0.1256660411188405,0.124711053020785,0.152674502027918,0.0623804579292875,0.1419999253230307,0.1474483752777809,0.0910746512008477,1.054360885253356,0.0170281094704907,0.0154534141040456,0.0270084609090774,0.0279634490071329,0,0,0,0,1.368587363000188,0.4466982380001809,1.8152856010003688,16.27273766999997,0.0539048129999173,weak,mc_weak_chunk03.csv
0.5,0.75,20300040,185,575.0,128.0,213.0,172.0,,0.7773216750869781,0.8037947803718214,0.1864406779661017,0.223175965665236,123,120,5,no_label_changes,0.6637423349781224,0.661808768648738,0.6590525485436555,0.6524359706290479,0.1239126803758657,0.1256408754984159,0.1237107448511824,0.0460664793103784,0.1256664455008517,0.1258438554315492,0.2752072753034009,1.0822163085786622,-0.0046897864344669,-0.0027562201050825,-0.0002019355246833,-0.0019301306472335,1,1,1,1,2.62693002900005,0.6282573519999914,3.2551873810000416,16.42924785299988,0.0536027929999818,weak,mc_weak_chunk04.csv
0.5,0.75,20300041,132,330.0,73.0,184.0,84.0,,0.8035460431331551,0.8592643249770403,0.1212121212121212,0.396551724137931,118,119,2,no_label_changes,0.6261346434166132,0.6178105889425951,0.6300514803381239,0.6411444742567263,0.1219524811728121,0.1316168725447108,0.1201977072350699,0.0413168326150573,0.1745075769071732,0.18218567846959,0.4622395855445761,1.0394931423847475,0.0039168369215106,0.0122408913955287,-0.0017547739377421,-0.0114191653096409,0,0,1,1,1.339405521999879,0.3047616429998925,1.6441671649997716,16.958252484000013,0.0544180129998039,weak,mc_weak_chunk04.csv
0.5,0.75,20300042,216,624.0,177.0,234.0,167.0,,0.6392641093080926,0.7127949625904045,0.052863436123348,0.1674008810572687,114,114,5,no_label_changes,0.6368185261600634,0.6374517182863029,0.6344544267704504,0.6304050234525885,0.1177967853894726,0.1222382124331999,0.1372210771724184,0.0506296921293365,0.1173130516921855,0.1121885402372857,0.189416806279529,0.927232016719855,-0.002364099389613,-0.0029972915158524,0.0194242917829458,0.0149828647392185,1,1,0,0,1.2921180180001102,0.5924006560001089,1.884518674000219,16.610003128000017,0.0540814880000652,weak,mc_weak_chunk04.csv
0.5,0.75,20300043,174,193.0,177.0,86.0,131.0,,0.7594592809718935,0.9136029836926648,0.1206896551724138,0.6101694915254237,119,123,4,no_label_changes,0.6515329150216743,0.6368250897584811,0.6289133487392472,0.6328669903386882,0.1252325719389612,0.1278808021194289,0.1078309173557351,0.0455424356201678,0.1332666715989701,0.1675162421962784,0.7281448973358963,1.0854263452315498,-0.0226195662824271,-0.0079117410192338,-0.017401654583226,-0.0200498847636938,1,1,1,1,1.3791556229998605,0.5012976430000435,1.880453265999904,16.471164331999944,0.0544325349999326,weak,mc_weak_chunk04.csv
0.5,0.75,20300044,190,356.0,61.0,205.0,242.0,,0.7388020205001664,0.7911550267683395,0.2745098039215686,0.2761506276150627,142,126,3,no_label_changes,0.6630772358509393,0.643041628178439,0.6717840868298449,0.6602966278696818,0.1402654917524233,0.1417940771243731,0.1420071607335636,0.0488467336550908,0.1081937125551762,0.1484372266366568,0.2357244247095085,0.9325622769512244,0.0087068509789056,0.0287424586514059,0.0017416689811403,0.0002130836091904,0,0,0,0,1.453480973999831,0.4036271550000947,1.8571081289999256,22.059853258999965,0.0548584680000203,weak,mc_weak_chunk04.csv
0.5,0.75,20300045,174,622.0,93.0,50.0,192.0,,0.7614617745783953,0.7956287048246778,0.3274336283185841,0.4608695652173913,113,117,3,no_label_changes,0.6475299497188384,0.6114882574998526,0.6328148035020588,0.6355126172848242,0.1281057864928304,0.1336931101141192,0.1227415050046576,0.0603404546436637,0.1229474461840767,0.1984088696791848,0.4768846590045718,0.955756704121258,-0.0147151462167796,0.0213265460022061,-0.0053642814881728,-0.0109516051094616,1,0,1,1,1.3935150370000429,0.3953291780001109,1.7888442150001538,21.590576263999992,0.0545054070000787,weak,mc_weak_chunk04.csv
0.5,0.75,20300046,256,624.0,177.0,276.0,303.0,,0.7436551587640248,0.773583401143984,0.145748987854251,0.3360000000000001,134,137,2,no_label_changes,0.6813173361846553,0.680020656935887,0.6606269266599727,0.6647791379191903,0.1278861358256817,0.1253494540255647,0.1281557900964079,0.034050268871123,0.1028278314195412,0.1048087417016805,0.384766851786773,1.0128879632558263,-0.0206904095246825,-0.0193937302759142,0.0002696542707262,0.0028063360708432,1,1,0,0,1.3066766889999144,0.3185472389998267,1.6252239279997411,17.043978154999877,0.0546571970000968,weak,mc_weak_chunk04.csv
0.5,0.75,20300047,217,624.0,121.0,214.0,220.0,,0.5906696291465228,0.7026672889607657,0.0465116279069767,0.3088803088803089,145,146,5,no_label_changes,0.7029500530840059,0.6952860018855517,0.693279950018451,0.6872812828434023,0.1475736891095923,0.1457982672809717,0.144039264079764,0.056123773284693,0.0975402411869324,0.1065455239080632,0.2931631456493027,0.9466083493620608,-0.0096701030655549,-0.0020060518671006,-0.0035344250298283,-0.0017590032012076,1,1,1,1,1.4513545670001804,0.6460258310000881,2.0973803980002685,16.565933537999854,0.0543929279999702,weak,mc_weak_chunk04.csv
0.5,0.75,20300048,231,624.0,136.0,192.0,334.0,,0.8583297871967126,0.850924293966228,0.5630252100840336,0.5110132158590308,125,114,7,no_label_changes,0.6745821689630055,0.6709564226936775,0.661061208243891,0.6599420658015369,0.1119667355125191,0.1128021973128771,0.0995893732389601,0.0377833198597159,0.1331084220086995,0.1412329159096236,0.6054488828307266,1.071436660535747,-0.0135209607191144,-0.0098952144497864,-0.0123773622735589,-0.0132128240739169,1,1,1,1,1.417816048000077,0.7670084900000802,2.184824538000157,21.46807008299993,0.0561667690001286,weak,mc_weak_chunk04.csv
0.5,0.75,20300049,224,624.0,88.0,190.0,179.0,,0.7331408659904481,0.7779478910350339,0.2480620155038759,0.3053435114503817,145,149,3,no_label_changes,0.6613019517254877,0.6465722448933819,0.641679038119618,0.6373737008895946,0.1306150239572995,0.1267640309689059,0.1182633162902521,0.0479421066145628,0.1119188402528491,0.1312545817024931,0.347992482305497,1.0204697719327265,-0.0196229136058696,-0.0048932067737639,-0.0123517076670473,-0.0085007146786537,1,1,1,1,1.2839665919998424,0.4292656610000449,1.7132322529998874,16.84917789300016,0.0545113260000107,weak,mc_weak_chunk04.csv
0.5,0.75,20300050,177,624.0,137.0,148.0,129.0,,0.8059840331549255,0.8433937103357378,0.4184100418410042,0.4647302904564315,126,128,2,no_label_changes,0.6752809172982389,0.6708229022897738,0.6618732248283551,0.6666142834470734,0.1313484558694965,0.1345665228369583,0.1278068748866168,0.0654153008941252,0.1423329938115193,0.1580608350625854,0.5960153891285478,1.0624053695617912,-0.0134076924698838,-0.0089496774614187,-0.0035415809828796,-0.0067596479503414,1,1,1,1,2.892723455999999,0.400379614000002,3.293103070000001,18.542704175000004,0.0752895640000019,weak,mc_weak_chunk05.csv
